"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.68024369042107e-10,1.05257818363328,0.1,0.061,6.58276275057724e-06,"8","GLO1"
1.27602623728659e-09,0.906410664882315,0.142,0.098,1.79473090274359e-05,"8","DNAJB93"
1.29399957151336e-09,0.749080093022733,0.118,0.076,1.82001039733354e-05,"8","RORA2"
1.37203658581503e-09,0.791726349569962,0.163,0.116,1.92976945794884e-05,"8","ODF2L1"
1.52394536358723e-09,1.49396403634871,0.124,0.085,2.14342915388544e-05,"8","EFHD23"
1.70106724814529e-09,0.740996743242173,0.163,0.115,2.39255108451635e-05,"8","CCDC85B1"
2.32719269960481e-09,0.876013876326171,0.202,0.156,3.27319653199417e-05,"8","FKBP22"
2.40052194293354e-09,0.948998328031769,0.234,0.19,3.37633411273602e-05,"8","UPP11"
3.32136314971239e-09,0.357152756214873,0.469,0.423,4.67149727007048e-05,"8","CREM2"
3.39476059456515e-09,0.93153749036789,0.105,0.067,4.77473077625588e-05,"8","CCDC115"
3.85779232673265e-09,0.627398854792397,0.393,0.37,5.42598490754947e-05,"8","SPCS21"
5.24179870698096e-09,1.10570536487367,0.111,0.073,7.37258988136872e-05,"8","MLEC1"
5.6575480373566e-09,1.01428449523755,0.169,0.126,7.95734131454206e-05,"8","CDC42SE11"
5.82621636110232e-09,0.924100012030555,0.181,0.137,8.19457331189041e-05,"8","CYLD1"
1.0948689164948e-08,1.00955697637165,0.16,0.119,0.000153993313104993,"8","TBCB1"
1.76453233092581e-08,1.033865951561,0.105,0.069,0.000248181472344716,"8","TERF11"
1.82549450569577e-08,0.561720561245017,0.356,0.326,0.00025675580222611,"8","NEDD81"
1.91261490067297e-08,0.843699950678971,0.166,0.124,0.000269009285779654,"8","POLR2G1"
2.26249294392206e-08,1.06699146867592,0.122,0.084,0.000318219632562638,"8","GABARAPL12"
2.45528748947065e-08,0.726563916842982,0.28,0.242,0.000345336185394047,"8","WDR83OS"
2.87774336555169e-08,0.879085724986283,0.102,0.067,0.000404754604364845,"8","ZNF4281"
4.58756965330697e-08,0.288533841424305,0.668,0.694,0.000645241671737625,"8","MYL12B1"
5.77294079369584e-08,0.924388031214506,0.123,0.085,0.00081196412263332,"8","SPSB31"
6.46086757976813e-08,0.687799229898386,0.15,0.108,0.000908721025094387,"8","PRPF38B1"
6.72013298799043e-08,0.808033222896048,0.139,0.1,0.000945186704760854,"8","DDOST2"
6.977473265679e-08,0.970830092874679,0.103,0.069,0.000981381614817751,"8","CCZ11"
7.33197231111062e-08,0.502682810596429,0.365,0.327,0.00103124190555771,"8","CORO1A1"
7.77337271924069e-08,0.523119120668807,0.326,0.29,0.0010933248729612,"8","COX6C2"
7.97975811147812e-08,0.819509340179764,0.218,0.178,0.0011223529783794,"8","WIPF1"
1.01907535800588e-07,0.879683836378832,0.124,0.087,0.00143332949103527,"8","TNFAIP31"
1.18852610816348e-07,0.87466252535114,0.155,0.117,0.00167166197113193,"8","AKAP131"
1.65849111787864e-07,0.628688086091361,0.33,0.3,0.00233266775729631,"8","CD992"
2.44808641584476e-07,0.696073426406452,0.166,0.126,0.00344323354388566,"8","SEC11C2"
2.96811958052779e-07,0.525889541283138,0.326,0.295,0.00417466019001234,"8","H2AFV3"
3.06339104900864e-07,0.530957670662852,0.286,0.246,0.00430865951043065,"8","IRF11"
4.88774145838071e-07,0.517013378332974,0.352,0.323,0.00687460836121246,"8","PSMA52"
5.6347808722826e-07,0.696678133705048,0.167,0.128,0.00792531929686548,"8","MRPS63"
5.68333895104406e-07,0.929135131249965,0.132,0.097,0.00799361623464346,"8","DCTN31"
7.10767482995151e-07,0.455603113769065,0.371,0.344,0.0099969446483268,"8","SAMSN12"
9.90476534458683e-07,0.723631358179911,0.135,0.099,0.0139310524571614,"8","LSM22"
1.0227004086216e-06,0.620074860021144,0.212,0.173,0.0143842812472629,"8","TERF2IP1"
1.29178551233053e-06,1.00507739854251,0.124,0.091,0.0181689632309289,"8","MAP2K1"
1.39351421978674e-06,0.854874489798811,0.119,0.087,0.0195997775013004,"8","ADSS1"
1.58983770758329e-06,0.546957337116629,0.214,0.174,0.022361067357159,"8","MAGED22"
2.18613291980223e-06,0.687130550499357,0.231,0.196,0.0307479595170184,"8","TRIM221"
2.53620437340461e-06,0.650063534325081,0.104,0.072,0.0356717145119358,"8","TTC39C2"
2.54409549386748e-06,1.16027591808802,0.12,0.09,0.0357827031212461,"8","DNAJB113"
2.62300166191756e-06,0.916925345761854,0.144,0.111,0.0368925183748705,"8","GOLGA7"
2.64335268978644e-06,0.941563636881926,0.114,0.083,0.0371787555818463,"8","RBPJ1"
3.25685323932953e-06,0.774747172647571,0.189,0.154,0.0458076408111699,"8","PRKAR1A"
3.35985731385539e-06,0.783665603833852,0.114,0.083,0.0472563931193761,"8","AKR1B1"
3.88606485807722e-06,0.602692689304633,0.256,0.223,0.0546575022288562,"8","XBP12"
3.92908303162927e-06,0.950317101432798,0.116,0.085,0.0552625528398657,"8","FDPS1"
4.00447012555583e-06,0.819440093982817,0.165,0.132,0.0563228723159427,"8","RASSF51"
5.14647362720998e-06,0.794007806484886,0.163,0.128,0.0723851515667083,"8","MBP1"
5.4673303285985e-06,1.26699240680078,0.11,0.082,0.0768980010717379,"8","RHOC2"
6.12136599682963e-06,0.517398011159846,0.271,0.236,0.0860970127454088,"8","ARID5A1"
6.60676884932415e-06,0.496638908850034,0.27,0.235,0.0929242038657441,"8","VAMP21"
6.80110377490739e-06,0.811371794310365,0.106,0.076,0.0956575245940724,"8","ZNF221"
6.98758768752839e-06,0.715232882950963,0.179,0.144,0.0982804208250868,"8","CNPY21"
7.01871391606917e-06,0.73133245311991,0.114,0.083,0.0987182112295129,"8","FKBP111"
7.17143986952969e-06,0.636196025020058,0.147,0.112,0.100866301764935,"8","TSTD12"
7.71939616439702e-06,0.269264064991305,0.573,0.58,0.108573307052244,"8","HNRNPA12"
7.79766361651802e-06,0.480187798658251,0.249,0.215,0.109674138766326,"8","ATP5MC32"
9.02488253774385e-06,0.668089592995806,0.2,0.166,0.126934972893367,"8","OSTC2"
1.06246213655968e-05,0.670485092478526,0.197,0.165,0.149435299507119,"8","LRPAP1"
1.08109111664875e-05,0.402231046829601,0.401,0.387,0.152055465556646,"8","TMEM50A2"
1.08122122674289e-05,0.635507106854334,0.176,0.141,0.152073765541388,"8","COPS61"
1.46141156712047e-05,0.605688782133527,0.114,0.082,0.205547536915494,"8","SLC38A13"
1.5866730956234e-05,0.763369657140564,0.124,0.094,0.223165570899432,"8","MPC22"
1.7153885595638e-05,0.687310412959574,0.112,0.083,0.241269400902649,"8","GYPC2"
1.74144364217362e-05,0.677139475122674,0.106,0.077,0.244934048271719,"8","SRM2"
1.75313976012865e-05,0.628202438646392,0.165,0.132,0.246579107262095,"8","NAA203"
2.08625267986339e-05,0.443239043550177,0.342,0.319,0.293431439422785,"8","HMGN22"
2.15029288221535e-05,0.397242545336339,0.311,0.277,0.302438693883589,"8","SOCS11"
2.23102839766597e-05,0.679847567760348,0.157,0.126,0.313794144131719,"8","RNF51"
2.24999543123719e-05,1.0483796495741,0.126,0.098,0.316461857403511,"8","STOM1"
2.31343027695816e-05,0.280216247096945,0.625,0.668,0.325383968454165,"8","SRP141"
2.3746412261099e-05,0.685776905761674,0.112,0.083,0.333993288452357,"8","NUCB22"
2.54360120333497e-05,0.928271436371112,0.166,0.138,0.357757509249063,"8","LPXN1"
3.16352300433528e-05,0.451991619011334,0.35,0.329,0.444949510559758,"8","SSR22"
3.19394608583529e-05,0.642054149235846,0.219,0.188,0.449228516972734,"8","CCNDBP1"
3.83436978025378e-05,0.676568041123627,0.267,0.247,0.539304109592694,"8","LMAN21"
4.1011182569009e-05,0.387533688524887,0.359,0.337,0.576822282833111,"8","IFI161"
4.28208325856668e-05,0.659240142748525,0.176,0.144,0.602275010317404,"8","PIM12"
5.10237465817943e-05,0.452542726197418,0.394,0.393,0.717648995672936,"8","EDF11"
5.82892813650912e-05,0.696653611879985,0.152,0.123,0.819838742400007,"8","NDUFB72"
5.86398177518132e-05,0.763192919157698,0.104,0.077,0.824769036679252,"8","C19orf251"
7.13475023287125e-05,0.708962958003252,0.164,0.135,1,"8","DNAJC11"
7.37287903345782e-05,0.732208212382761,0.108,0.082,1,"8","ATRX"
8.20124637718772e-05,0.272698879467372,0.53,0.55,1,"8","CHCHD22"
8.50522251206388e-05,0.822319845239986,0.138,0.111,1,"8","P4HB1"
8.98048596883741e-05,0.350775762215625,0.434,0.431,1,"8","ATP5MC22"
9.38897106679579e-05,0.588729880012834,0.166,0.135,1,"8","RGS22"
9.69853235069594e-05,0.581875641503946,0.26,0.238,1,"8","EIF3G1"
0.000108458843488451,0.554854362191746,0.239,0.208,1,"8","PYURF2"
0.000111530480471894,0.386023043911715,0.418,0.416,1,"8","HNRNPK1"
0.000116768892968957,0.734450930239621,0.193,0.166,1,"8","RPS19BP11"
0.000135867892180876,0.900419285007418,0.154,0.13,1,"8","GLIPR22"
0.000144830131518792,0.912424021866993,0.114,0.09,1,"8","TMEM140"
0.000153589200581044,0.31956184714747,0.516,0.519,1,"8","ACTG12"
0.000157444237039051,0.76432826833887,0.124,0.098,1,"8","RSBN1L"
0.000160269325286084,0.320221600631777,0.191,0.157,1,"8","RGS12"
0.000214736811311522,0.651783247757821,0.185,0.159,1,"8","ENSA2"
0.000234533534650413,0.765185570946123,0.186,0.162,1,"8","LCP1"
0.000237045666117731,0.741411390878019,0.148,0.122,1,"8","PIN11"
0.000254182607620307,0.4202701399986,0.424,0.429,1,"8","CD441"
0.000263835990141842,0.500695668047093,0.227,0.199,1,"8","BUB31"
0.00028374972115403,0.875006641600887,0.104,0.082,1,"8","UBE2E3"
0.000302294261806647,0.677657621645616,0.128,0.103,1,"8","LAMP11"
0.000305578966718398,0.484034048615697,0.202,0.175,1,"8","ARID4B1"
0.000312288130652293,0.699307037462562,0.169,0.145,1,"8","TMED101"
0.000361225547543977,0.949508186337101,0.1,0.078,1,"8","TOR1A1"
0.00038297929495393,0.777763848105006,0.112,0.089,1,"8","SMIM71"
0.000478726646066207,0.663494742197666,0.231,0.212,1,"8","KDELR21"
0.000518706936564422,0.297770713334625,0.221,0.188,1,"8","IL321"
0.00057555558420463,0.721113892082944,0.1,0.077,1,"8","CCND31"
0.000590375421878603,0.681523784504793,0.152,0.128,1,"8","IFITM1"
0.000624490281954309,0.751083953406426,0.146,0.123,1,"8","MGST3"
0.000628631189490869,0.672446241230976,0.127,0.103,1,"8","TMEM1603"
0.000693082562045575,0.575902165664723,0.179,0.154,1,"8","ATRAID2"
0.000696408991042445,1.10932056599359,0.12,0.099,1,"8","THEMIS23"
0.00072518500789368,0.581538784330999,0.197,0.174,1,"8","THRAP33"
0.00073923192133054,0.652020233704277,0.169,0.145,1,"8","CYC11"
0.00081876730164568,0.670919909160908,0.19,0.169,1,"8","TMCO12"
0.00082243036989981,0.713858208935239,0.161,0.138,1,"8","FKBP8"
0.000825175996277164,0.578084724215386,0.199,0.177,1,"8","C19orf66"
0.000846601979067559,0.683794815967601,0.102,0.081,1,"8","COPS81"
0.000895259346707122,0.555458142590035,0.194,0.172,1,"8","NDUFA61"
0.000902186490265817,0.382434061138896,0.504,0.522,1,"8","IFI61"
0.000990076646376615,0.427908124313206,0.167,0.14,1,"8","TECR3"
0.00109524551001891,0.424550847999787,0.339,0.332,1,"8","JTB1"
0.00122173247615223,0.468520046362535,0.29,0.276,1,"8","ARL6IP52"
0.00145086140810675,0.570600146296617,0.178,0.156,1,"8","ACP12"
0.00145693564755027,0.61257872914989,0.108,0.087,1,"8","MRPS343"
0.00148805808332113,0.439620303303438,0.34,0.33,1,"8","PARK71"
0.00155086153544587,0.420292589360267,0.355,0.355,1,"8","GUK11"
0.00189946848971517,0.472850133630351,0.167,0.145,1,"8","ATP5IF13"
0.00202639262938055,0.708979187505289,0.106,0.085,1,"8","RNF1672"
0.00221628998371178,0.513870211563968,0.284,0.277,1,"8","RAP1B1"
0.00221829463646718,0.6443817607331,0.118,0.097,1,"8","PRMT11"
0.00229738631260246,0.279513019983142,0.386,0.37,1,"8","SNRPD22"
0.00249800503614291,0.40144461074759,0.319,0.307,1,"8","SAMD91"
0.00322272705163003,0.607695930430249,0.144,0.123,1,"8","TMEM14B2"
0.00325921151255267,0.675842345131834,0.15,0.131,1,"8","OSBPL8"
0.00333515895530637,0.465918102499417,0.288,0.279,1,"8","LITAF2"
0.00337996654893216,0.273542156202686,0.226,0.2,1,"8","NR3C12"
0.00351506782165827,0.589299537932216,0.151,0.131,1,"8","OCIAD11"
0.00359750798176679,0.456751922934188,0.394,0.395,1,"8","PLSCR12"
0.0036165612099897,0.380451570764581,0.419,0.435,1,"8","CD531"
0.00378374307766638,0.509775202396758,0.168,0.148,1,"8","MEAF62"
0.00383828506953518,0.664848050467623,0.148,0.13,1,"8","STUB11"
0.00384647626660795,0.870887140144267,0.118,0.101,1,"8","COMMD72"
0.00457249520638056,0.517161870106879,0.111,0.091,1,"8","THYN14"
0.00464864768673469,0.633160724916745,0.102,0.084,1,"8","TBPL11"
0.00467936773154424,0.561460660264443,0.106,0.087,1,"8","BIRC22"
0.00492070121796539,0.50084276131153,0.167,0.147,1,"8","EAPP1"
0.0049777968062761,0.361096679494062,0.126,0.164,1,"8","SPPL2A3"
0.00507756570310221,0.734833450810448,0.135,0.118,1,"8","DERL11"
0.00521733180428887,0.81945089551256,0.111,0.094,1,"8","FIBP2"
0.00551663671127858,0.755322449567542,0.14,0.124,1,"8","TAP21"
0.00559200249042554,0.616674877948079,0.142,0.124,1,"8","PSMB8-AS1"
0.00561770387236317,0.652260242317398,0.187,0.17,1,"8","HSP90B12"
0.00563832398507108,0.937019756030118,0.144,0.128,1,"8","UBE2F3"
0.00582338518088092,0.519338073084223,0.105,0.086,1,"8","LAGE32"
0.00615008568935778,0.780651107406111,0.109,0.092,1,"8","SLTM2"
0.00644563612752433,0.535543025334338,0.121,0.103,1,"8","DOK21"
0.00745185638752721,0.592171726023922,0.136,0.119,1,"8","VDAC31"
0.00770107099464386,0.606725350281153,0.138,0.121,1,"8","CLTB1"
0.00819808837560897,0.697611657375331,0.107,0.091,1,"8","MCRIP1"
0.00844815317247228,0.480264593539805,0.319,0.322,1,"8","PAIP21"
0.00848448153077012,0.352657435421206,0.276,0.261,1,"8","ATP5F1A2"
0.00853446458371297,0.570162652604306,0.104,0.086,1,"8","NKTR1"
0.00854787734318585,0.471136147805987,0.275,0.269,1,"8","ATP5F1B2"
0.00882749176063138,0.451985826895713,0.255,0.244,1,"8","HNRNPC2"
0.00921234728473654,0.359630749335291,0.309,0.302,1,"8","HNRNPA02"
0.00951154886884543,0.474029436195464,0.218,0.204,1,"8","MED101"
0.00968597767327472,0.519788542568617,0.114,0.097,1,"8","LUC7L31"
0,1.22502002414078,0.881,0.438,0,"6","CCR72"
0,1.46172739725558,0.704,0.315,0,"6","SELL2"
0,1.23646187863223,0.854,0.479,0,"6","GIMAP72"
0,0.997334071946965,0.974,0.755,0,"6","RPL10A2"
0,1.08951638565928,0.977,0.804,0,"6","PABPC12"
0,0.940313882594119,0.979,0.844,0,"6","RPS82"
0,0.866582669795921,0.992,0.886,0,"6","RPS252"
0,1.00625706131958,0.99,0.885,0,"6","RPL312"
0,0.868490909916421,0.99,0.893,0,"6","RPL35A2"
0,0.834544257628479,0.992,0.895,0,"6","RPL92"
0,0.856016151479156,0.988,0.893,0,"6","RPS232"
0,0.881241550367377,0.985,0.893,0,"6","RPL302"
0,0.968284624450339,0.995,0.904,0,"6","RPS15A2"
0,0.866626837074037,0.995,0.924,0,"6","RPS122"
0,0.891311984606833,0.997,0.932,0,"6","RPS132"
0,0.843879196831672,0.993,0.929,0,"6","RPS272"
0,0.773552786382734,0.989,0.931,0,"6","RPLP22"
0,0.953403496250239,0.999,0.943,0,"6","RPL310"
0,0.971668664791244,0.998,0.948,0,"6","RPL342"
0,0.911861041385343,0.998,0.953,0,"6","RPS3A2"
0,0.823912796473704,0.999,0.957,0,"6","RPS27A2"
0,0.903461786524955,1,0.96,0,"6","RPL72"
0,0.887084778011515,1,0.962,0,"6","RPS4X2"
0,0.824086237655506,1,0.963,0,"6","RPS32"
0,0.730057260301184,0.998,0.961,0,"6","RPL18A2"
0,0.997941176956601,1,0.964,0,"6","RPS62"
0,0.83626154792177,0.998,0.963,0,"6","RPL112"
0,0.955048776203737,1,0.97,0,"6","RPL322"
0,0.814336297368278,0.999,0.971,0,"6","EEF1A12"
0,0.914220726458385,1,0.973,0,"6","RPS142"
0,0.922812870383981,1,0.974,0,"6","RPS182"
0,0.797595181219376,1,0.978,0,"6","RPL13A2"
0,0.890018229658024,1,0.981,0,"6","RPL212"
0,0.907357457360371,1,0.981,0,"6","RPL132"
0,0.72423494185444,1,0.984,0,"6","RPS210"
0,0.804329244614615,1,0.989,0,"6","RPL102"
1.50475889385269e-314,0.876685701524316,0.975,0.819,2.1164433842038e-310,"6","RPS52"
1.92123374342866e-313,1.34553567623926,0.735,0.345,2.70221526013241e-309,"6","LTB4"
3.72943333692983e-312,0.706658746912672,0.997,0.952,5.2454479883918e-308,"6","RPL192"
2.42790099326958e-292,0.720365850976412,0.99,0.93,3.41484274703367e-288,"6","RPS152"
3.57719165806074e-291,0.606445263157168,1,0.975,5.03132006706243e-287,"6","RPS192"
2.56782837610026e-290,0.713411675139954,0.99,0.931,3.61165061098502e-286,"6","RPL262"
3.72022267437028e-284,0.793036714948341,0.977,0.868,5.2324931915018e-280,"6","RPL182"
3.78764132497644e-283,0.744545148351345,0.983,0.902,5.32731752357936e-279,"6","RPL27A2"
2.30981555053567e-274,0.997210854490374,0.918,0.714,3.24875557182841e-270,"6","SARAF3"
2.50366311420162e-262,0.598120398043962,1,0.967,3.52140217012458e-258,"6","RPL152"
2.19056510338e-252,1.27269292471766,0.71,0.364,3.08102981790397e-248,"6","LDHB2"
1.3432139208976e-251,0.547547399714646,0.998,0.983,1.88923037974248e-247,"6","RPL412"
6.72036137193342e-251,0.927666511111837,0.913,0.681,9.45218826962436e-247,"6","RPSA2"
4.47883790301463e-245,0.808831408669869,0.951,0.825,6.29948551059007e-241,"6","RPS202"
2.01481596160089e-243,0.971987384041684,0.899,0.667,2.83383864999165e-239,"6","RPL51"
1.93597604600547e-226,0.644738122205565,0.989,0.918,2.72295030870669e-222,"6","RPL23A2"
2.0116488265388e-224,0.727576009064851,0.964,0.862,2.82938407452682e-220,"6","RPL142"
1.22482622440552e-216,0.836225408328937,0.899,0.702,1.72271808462637e-212,"6","RPL362"
1.6835393295682e-209,0.624889368350217,0.979,0.908,2.36789806703767e-205,"6","RPL122"
1.40893837574623e-208,0.603058668697938,0.982,0.927,1.98167182548708e-204,"6","RPS92"
9.05080196393341e-207,0.755017654272367,0.919,0.786,1.27299529622723e-202,"6","RPS282"
4.984138399659e-203,0.694077538057681,0.954,0.846,7.01019065912039e-199,"6","RPL292"
2.26248702388353e-197,0.673372876001237,0.958,0.856,3.18218799909219e-193,"6","RPS71"
7.07680816941674e-193,0.687214940984829,0.968,0.847,9.95353069028464e-189,"6","RPL62"
4.65272648666938e-186,0.960483788799488,0.788,0.548,6.54405980350048e-182,"6","EEF1B21"
8.2435724033214e-185,0.865084089559133,0.85,0.672,1.15945845852716e-180,"6","RPL222"
1.56629601234912e-182,0.729789901208947,0.912,0.778,2.20299534136904e-178,"6","RPL352"
3.81374877788764e-175,0.931786934161583,0.705,0.391,5.36403765609897e-171,"6","TRAC3"
4.29127111720629e-174,0.715059891353757,0.923,0.755,6.03567282635065e-170,"6","RPLP02"
1.05246532050588e-173,0.881679024234189,0.837,0.641,1.48029247329152e-169,"6","RPL43"
1.21243163706578e-171,1.00886694225767,0.639,0.33,1.70528509753302e-167,"6","CD3D2"
1.17160675637029e-163,0.529696472334209,0.984,0.93,1.64786490283481e-159,"6","RPL82"
1.55660417754282e-163,0.700286122605188,0.906,0.78,2.18936377571397e-159,"6","RPL243"
2.20053473657921e-163,0.30961465181657,1,0.999,3.09505210699867e-159,"6","MALAT11"
4.33442310914411e-160,0.733990680499827,0.874,0.706,6.0963661030112e-156,"6","RPL7A2"
2.63941438622276e-156,0.643153519202575,0.932,0.811,3.71233633422231e-152,"6","RACK12"
5.26293397044199e-154,0.655633404755481,0.913,0.801,7.40231662942665e-150,"6","EEF1D2"
3.9016070908151e-153,0.847397099451515,0.794,0.59,5.48761037323144e-149,"6","RPS293"
2.6899202319688e-152,2.02609606130329,0.196,0.051,3.78337280626411e-148,"6","TSHZ23"
1.79061625711589e-149,1.29322206024299,0.487,0.25,2.51850176563349e-145,"6","C6orf482"
6.60934318819018e-144,1.85871569800103,0.21,0.06,9.29604119418949e-140,"6","ADTRP2"
9.42465773166319e-142,0.774957745768593,0.788,0.556,1.32557810995843e-137,"6","NPM13"
3.62210222048891e-133,1.54986375587561,0.275,0.099,5.09448677311765e-129,"6","LEF12"
1.31806139306757e-126,0.386881462712529,0.998,0.989,1.85385334934953e-122,"6","RPLP12"
1.40772407045686e-126,1.13319551242343,0.509,0.273,1.97996390509757e-122,"6","OCIAD23"
2.06502656037603e-121,0.644354002009951,0.855,0.743,2.90445985716889e-117,"6","RPL272"
7.50148912312513e-111,0.892087405704856,0.637,0.437,1.05508444516755e-106,"6","NOP532"
2.85445874574507e-105,1.08866141394572,0.476,0.272,4.01479622589044e-101,"6","GIMAP43"
4.72447405709622e-104,0.940227825098989,0.6,0.407,6.64497276130583e-100,"6","RPL172"
1.10841484741289e-102,0.834546500671542,0.681,0.513,1.55898548288623e-98,"6","RPL36A2"
4.18895190993214e-102,1.37580658273433,0.306,0.136,5.89176086131956e-98,"6","GIMAP12"
1.67008916285127e-99,1.33236150752559,0.323,0.151,2.34898040755031e-95,"6","AES1"
3.50880081096953e-98,0.538672805365243,0.888,0.784,4.93512834062865e-94,"6","NACA2"
1.71332137105214e-91,0.714030076527091,0.715,0.562,2.40978650838484e-87,"6","RPL372"
1.87039868121652e-91,0.787996322351004,0.662,0.483,2.63071574513104e-87,"6","EEF22"
1.25847554291244e-88,0.741592888043139,0.669,0.503,1.77004585110635e-84,"6","RPS172"
8.07377177492285e-88,1.30105807717539,0.26,0.112,1.1355760001429e-83,"6","CD3G1"
4.49941758917004e-87,0.742610051075271,0.609,0.396,6.32843083916767e-83,"6","TRBC23"
1.36241804348438e-86,0.405845159361392,0.957,0.918,1.91624097816078e-82,"6","TPT12"
1.11598149582877e-85,1.78185143015737,0.17,0.059,1.56962797388317e-81,"6","TARBP11"
1.87610295534493e-84,1.05573816185073,0.253,0.109,2.63873880669265e-80,"6","MYC2"
1.89645998045995e-82,0.948477412909162,0.44,0.258,2.66737096251691e-78,"6","GTF3A1"
5.97183703428657e-81,0.647120542934511,0.741,0.605,8.39938878872407e-77,"6","RPS102"
1.35553455950115e-75,0.684622372639616,0.676,0.536,1.90655935793837e-71,"6","RPL37A2"
5.48120579175223e-73,0.535588192333275,0.818,0.722,7.70931594609951e-69,"6","BTF33"
6.4361543246057e-73,0.57797502728377,0.471,0.27,9.05245105755792e-69,"6","CD73"
3.5705339396666e-72,0.988457017613182,0.331,0.172,5.02195598614107e-68,"6","PIK3IP12"
